c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,NetSalary
1.4900555610656738,-0.49964243173599243,0.2412967085838318,-0.009997010231018066,0.1220000833272934,0.6421712636947632,0.9950667023658752,-0.5596474409103394,-0.542573094367981,-0.22201433777809143,0.1263865828514099,-0.3630070090293884,0.17559650540351868,-0.11965528875589371,0.13784301280975342,0.6730155944824219,-0.4758775234222412,-0.5144135355949402,18200.0
0.6546951532363892,0.9700216054916382,0.16169589757919312,-0.4523856043815613,0.7615300416946411,0.5888012647628784,0.45424672961235046,0.05189982056617737,0.34980839490890503,0.5481142997741699,0.02682497352361679,0.01297062635421753,0.09930840134620667,-0.062218621373176575,-0.22332996129989624,0.5190626382827759,-0.44430726766586304,-0.12430660426616669,13100.0
0.7549809813499451,0.4485366642475128,-0.7537847757339478,0.41619613766670227,-0.004970282316207886,0.7523626089096069,0.6814900636672974,-0.4746251404285431,-0.1694278120994568,0.09679877758026123,-0.23350182175636292,0.45397090911865234,0.11008593440055847,0.535889744758606,-0.5863416790962219,-0.18339501321315765,-0.370556116104126,0.1730370819568634,5460.0
0.42120009660720825,-0.11624285578727722,0.5396227836608887,0.769641101360321,-0.9648864269256592,1.0755274295806885,0.4774152934551239,0.6260812282562256,0.35287994146347046,0.04810887575149536,0.1100277379155159,-0.1921585202217102,0.13243591785430908,-0.08379687368869781,-0.3141588568687439,0.3763008117675781,-0.7166168689727783,0.1856558918952942,43500.0
0.798226535320282,0.5466576814651489,-0.46925801038742065,0.16751843690872192,0.19977088272571564,0.8648593425750732,0.43768003582954407,-1.0305685997009277,0.13000720739364624,-0.2148977518081665,-0.1370919942855835,0.3773217499256134,-0.04719981551170349,0.27874135971069336,-0.34512051939964294,-0.27953916788101196,-0.043130919337272644,-0.16458037495613098,16800.0
1.0879168510437012,-0.18057864904403687,0.27177149057388306,0.09164795279502869,0.5739185810089111,-1.2154536247253418,0.21776166558265686,0.8535393476486206,-0.3322463035583496,-0.1803460419178009,-0.048813916742801666,0.1795390248298645,-0.14610669016838074,-0.05675405636429787,0.11639142036437988,-0.08649696409702301,-0.18491248786449432,0.15618589520454407,9600.0
1.2479352951049805,0.024660944938659668,-0.11686235666275024,-0.12163573503494263,-0.8590798377990723,0.18515750765800476,-0.020327508449554443,0.12091571092605591,0.9851117134094238,0.7837223410606384,-0.7136680483818054,-0.2706507444381714,0.3074311316013336,0.1264299750328064,-0.11593416333198547,0.136295884847641,-1.2496618032455444,-0.029601987451314926,10000.0
0.9085371494293213,0.5026868581771851,-0.03959298133850098,0.410386860370636,-0.5961620211601257,0.5138881206512451,-0.5752959847450256,-0.6873296499252319,1.1809159517288208,-0.15301495790481567,0.12115932255983353,0.5801280736923218,-0.11307942867279053,-0.9481198787689209,0.2940394878387451,-0.44387203454971313,-0.32736438512802124,0.19361507892608643,13488.0
0.4688328802585602,0.7413365840911865,-0.18716391921043396,-0.3650222420692444,0.09125912189483643,-0.5357997417449951,-0.18660107254981995,0.171552836894989,-0.8285354375839233,0.23513740301132202,-0.14392074942588806,-0.19382470846176147,0.3355790674686432,0.04388796538114548,-0.0308305025100708,0.6594029664993286,-0.37524694204330444,-0.7142705321311951,10200.0
0.3545827269554138,0.22136765718460083,-0.5451103448867798,-0.08181697130203247,-0.044544562697410583,-0.011789202690124512,-0.11064109206199646,0.1303158402442932,1.1138238906860352,-0.29978787899017334,-0.3786068856716156,-0.8699819445610046,-0.1198091208934784,0.4736759662628174,-0.2717565596103668,0.6170699000358582,0.7459341883659363,1.2791874408721924,30720.0
0.7885498404502869,0.14863422513008118,0.7871865034103394,-0.35759246349334717,0.5152544975280762,-0.4087038040161133,-0.5514580607414246,0.16459497809410095,-0.34295225143432617,0.08551013469696045,-0.1932823359966278,0.7158113121986389,-0.4486953318119049,0.666327953338623,-0.49790388345718384,-0.013248950242996216,0.208410382270813,-0.5332837700843811,15600.0
