c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,NetSalary
0.3268921971321106,0.5641864538192749,-0.3260335326194763,-0.13381952047348022,0.3709893524646759,0.031528323888778687,1.1732990741729736,0.29952239990234375,-0.35685211420059204,0.2814266085624695,-0.13670219480991364,-0.338711142539978,0.18233442306518555,0.04924747347831726,-0.1798097789287567,0.13522537052631378,0.11134463548660278,-0.03441345691680908,16000.0
0.04515519738197327,-0.7981038093566895,0.36740463972091675,1.0249085426330566,0.49376755952835083,0.725078821182251,0.11203069984912872,0.11817692220211029,0.7835656404495239,-0.78554368019104,-0.057828210294246674,0.02138945460319519,0.2550605535507202,-0.09406688809394836,-0.13862106204032898,0.3131938576698303,-0.1900276094675064,-1.0194449424743652,12000.0
0.027543485164642334,0.3205099105834961,-1.0564565658569336,0.15381291508674622,0.21083134412765503,1.031203269958496,-0.5924535393714905,0.5426673889160156,-0.6943300366401672,-0.1219499409198761,-0.18187062442302704,0.24113360047340393,-0.35825854539871216,-0.5484190583229065,-0.07206478714942932,0.17585726082324982,-0.07764962315559387,0.48438525199890137,24000.0
-0.5676674842834473,0.3990342915058136,-0.6579894423484802,-0.20729446411132812,0.25650984048843384,-1.0760053396224976,0.6204664707183838,-0.10484510660171509,-0.5243640542030334,0.4879850447177887,-0.5561814904212952,0.30995646119117737,-0.2999866008758545,0.007496163249015808,0.0691494345664978,-0.1820932775735855,-0.3155413866043091,0.14555592834949493,18500.0
-0.6508151888847351,-0.798959493637085,0.036810487508773804,-0.5144261717796326,0.17510229349136353,0.017647594213485718,-0.3450762629508972,-0.545116662979126,-0.7058417201042175,0.33239951729774475,0.05496791750192642,-0.05237129330635071,-0.5865824818611145,-0.8520480394363403,-0.10392680764198303,1.0715663433074951,-0.17684020102024078,-0.2774181365966797,15560.0
-1.5254147052764893,-0.5671758055686951,0.8591098785400391,0.29098230600357056,-0.19663316011428833,0.03958824276924133,-0.169124037027359,-0.6243695020675659,0.6530517339706421,0.1330050826072693,0.15652351081371307,-0.3659231662750244,-0.06749463081359863,-0.9942648410797119,0.29870086908340454,-0.15660007297992706,-0.2169012427330017,0.18608121573925018,20300.0
-0.3400375247001648,0.7766588926315308,0.3860137164592743,1.3943251371383667,-0.567121148109436,0.21802544593811035,-0.713877260684967,-0.3687126338481903,-0.507483184337616,0.6623833179473877,0.37727880477905273,0.4366929233074188,0.48366016149520874,0.07228584587574005,-0.3723493218421936,-0.2668803930282593,-0.07846398651599884,0.3343954384326935,28000.0
-0.2331148236989975,-0.5270222425460815,0.9292994141578674,1.5754761695861816,-0.5111718773841858,-0.3600292503833771,-0.3104579448699951,0.1380750685930252,0.2659575641155243,-0.5978440046310425,0.04929286241531372,0.3459922969341278,0.2982538640499115,0.17656490206718445,0.6746897101402283,0.009288795292377472,0.02938280999660492,0.5154362320899963,7200.0
-0.5697295069694519,-0.23574888706207275,0.8480908870697021,-0.05729860067367554,-0.4827371835708618,0.8090968132019043,0.7849011421203613,0.695814847946167,0.8289307951927185,0.04002196341753006,0.21673543751239777,0.24423447251319885,0.14443837106227875,0.13094589114189148,-0.12129992246627808,-0.29772883653640747,0.11004936695098877,0.06956590712070465,15400.0
-0.03595252335071564,1.2535216808319092,0.5596070885658264,-0.22743600606918335,0.38671326637268066,-0.6836742162704468,0.3591475188732147,0.33317649364471436,0.4571710228919983,-0.037622034549713135,-0.40671229362487793,0.74254310131073,-0.27245253324508667,-0.6234153509140015,0.21348071098327637,-0.016060203313827515,-0.23582357168197632,0.39258700609207153,63600.0
-0.6518992185592651,0.6476759314537048,-0.2809562087059021,0.5663326382637024,-1.4661917686462402,0.5820709466934204,-0.5224454402923584,0.6255314350128174,0.099712073802948,0.1286526769399643,0.17520342767238617,-0.1445365846157074,0.18441060185432434,-0.8330353498458862,0.4748913645744324,0.005565270781517029,-0.14640693366527557,0.4648047089576721,56000.0
-1.2943098545074463,0.6468365788459778,0.04876452684402466,0.12852969765663147,-0.6619318723678589,-0.4060293734073639,0.6411828398704529,-0.3617881238460541,-0.7161849141120911,0.06009028106927872,0.0284389927983284,-0.6261898279190063,0.1762736439704895,-0.23687615990638733,0.3861948251724243,-0.20649190247058868,-0.21388903260231018,-0.41530731320381165,21000.0
-1.5918831825256348,-0.08319777250289917,0.8368287682533264,-0.7233681082725525,-0.18790853023529053,0.3730550706386566,-0.3087587356567383,-0.1278735101222992,0.6094162464141846,-0.10783270001411438,0.8203896880149841,1.0423146486282349,0.4460209310054779,-0.2984806001186371,0.26742833852767944,-0.127320796251297,0.19732671976089478,0.3162271976470947,6000.0
-0.6393687129020691,-0.8197656869888306,-0.27231425046920776,-0.26014822721481323,-0.9435284733772278,0.4265718162059784,0.04574902355670929,-0.9758257865905762,0.15353888273239136,-0.38085779547691345,0.20740966498851776,-0.5187137126922607,0.29448699951171875,-0.1676718294620514,0.35700201988220215,0.016216665506362915,-0.23685044050216675,-0.06686405837535858,13000.0
-0.22142717242240906,-0.9717597961425781,-0.05751281976699829,-0.0993914008140564,0.5927102565765381,-0.37151670455932617,-0.5759247541427612,-0.13427886366844177,0.6442617177963257,-0.6813673973083496,-0.11093658208847046,-0.4089423418045044,0.23614269495010376,-0.21635180711746216,-0.021028876304626465,-0.1001625806093216,0.22445493936538696,0.41611093282699585,10500.0
-1.1491880416870117,0.6582682132720947,0.4788581430912018,0.37398436665534973,0.18289008736610413,-0.27831992506980896,-0.8158168196678162,0.6092256903648376,0.2044392228126526,-0.4405047595500946,-0.2028243988752365,0.20395103096961975,0.13155494630336761,-0.07959163188934326,-0.1524793803691864,0.09528864920139313,-0.3994677662849426,-0.05961474031209946,12000.0
-1.155838966369629,0.4109271168708801,-0.18867570161819458,0.5290092825889587,-0.13725298643112183,0.4458659589290619,-0.7790183424949646,-0.6693096160888672,0.663304328918457,0.45681169629096985,0.4468573331832886,-0.14817889034748077,0.734954833984375,-0.12152053415775299,-0.9755262136459351,-0.33432692289352417,0.19662973284721375,0.30429044365882874,36263.59
-0.931811511516571,-0.43266206979751587,0.5148487687110901,-0.04984694719314575,-0.9898520112037659,0.06938338279724121,0.18359458446502686,-0.5664558410644531,-0.5757371783256531,0.2591475248336792,0.14672210812568665,-0.15567785501480103,-0.07692831754684448,-0.4186233878135681,0.3361895680427551,0.039585426449775696,-0.388651043176651,0.07344204187393188,11620.0
-0.1650538295507431,-0.7275577187538147,0.15693119168281555,0.4162355065345764,-0.8461722731590271,0.7744311094284058,0.8660830855369568,0.49723756313323975,0.49666401743888855,-0.24915865063667297,0.14577561616897583,-0.01367691159248352,0.24527665972709656,0.04404348134994507,-0.009855210781097412,-0.2858498692512512,0.2568148076534271,0.14661115407943726,38000.0
-1.10825777053833,1.457686185836792,0.8568419218063354,0.6413981914520264,-0.3431650996208191,-0.22299139201641083,0.09698012471199036,0.16219712793827057,-0.2095239758491516,0.31039974093437195,0.823301374912262,0.8734980821609497,0.05405271053314209,-0.43325191736221313,-0.7712639570236206,-0.6190585494041443,0.6768558025360107,-0.35619789361953735,34800.0
-0.03521570563316345,-0.3473188281059265,0.5881885290145874,0.22314956784248352,-0.9351862072944641,-0.04448443651199341,0.3039693832397461,-0.4524364173412323,-0.14193743467330933,0.4448452293872833,0.4456559419631958,0.23459818959236145,0.7455262541770935,0.6081771850585938,-0.2777564525604248,0.06717592477798462,0.26824575662612915,-0.05988277494907379,8850.0
0.3652830123901367,-0.35083281993865967,0.7164220809936523,0.15829700231552124,0.03892677277326584,-0.451351135969162,-0.027038663625717163,-0.21399033069610596,-0.3716259002685547,0.35640043020248413,-0.6774095296859741,0.6141136884689331,-0.9582681655883789,-0.5112165212631226,-0.7220340967178345,0.545951247215271,-0.1295173466205597,0.03016243502497673,18231.0
-0.7085871696472168,-0.6701173186302185,0.5099998712539673,-0.15506094694137573,0.8487926125526428,-0.3964540362358093,-0.4634876847267151,-0.428668349981308,0.07860112190246582,0.4603433310985565,0.37514859437942505,0.31370899081230164,0.2996543347835541,-0.633195161819458,-0.1810280978679657,-0.23326106369495392,0.09196069836616516,0.13315331935882568,12320.0
-0.6534489989280701,0.11279216408729553,1.53249192237854,0.22051264345645905,-0.8057626485824585,0.14956125617027283,0.05945371091365814,0.042317330837249756,0.23525100946426392,0.03682731091976166,0.1610705852508545,-0.057988524436950684,-0.041319042444229126,-0.6343958377838135,0.25693362951278687,-0.2534908056259155,-0.4933412969112396,0.02740810066461563,40000.0
-0.8765183091163635,0.9182206988334656,0.4093402922153473,0.6277463436126709,-0.2501712441444397,0.4190589487552643,1.2444766759872437,0.46528902649879456,-0.061149418354034424,0.2640550434589386,0.09986041486263275,0.41340336203575134,0.06930960714817047,-0.14618396759033203,0.3385612368583679,0.8677918910980225,0.42971664667129517,0.5430932641029358,35000.0
-0.8009301424026489,0.05501547455787659,1.5803112983703613,0.3316224217414856,-0.508537232875824,-0.21352654695510864,-0.18905025720596313,0.41941043734550476,0.1441875696182251,-0.5812240839004517,0.11861833184957504,0.36676475405693054,-0.04950258135795593,0.049017533659935,-0.21214136481285095,-0.34905606508255005,-0.2221735417842865,0.4722886383533478,14000.0
-0.4672442376613617,0.5231173038482666,-0.9074068665504456,-0.5875440239906311,0.24101829528808594,0.46180459856987,-0.8161235451698303,-0.20255151391029358,0.09823504090309143,0.7144292593002319,0.4320603609085083,-0.35071998834609985,-0.5932954549789429,0.41172417998313904,-0.2801313102245331,0.8219015002250671,0.21906942129135132,0.48685264587402344,19600.0
-0.939663827419281,-0.9947540760040283,-0.1652737259864807,-0.11592715978622437,-0.506087064743042,0.1682763695716858,-0.02996876835823059,-0.38475462794303894,1.0002965927124023,-0.16258034110069275,0.7709978222846985,0.2976507842540741,0.7608500719070435,-0.2855378985404968,-0.09901833534240723,-0.295021116733551,0.46977025270462036,0.13252031803131104,11900.0
-1.1236474514007568,1.0108764171600342,-0.09285646677017212,-0.12056773900985718,0.49774497747421265,1.2408794164657593,-0.4690282940864563,0.08755616843700409,-0.22320902347564697,-0.1777680516242981,-0.23925741016864777,0.7551515102386475,0.09646125137805939,0.46823081374168396,0.7878252863883972,0.6587303876876831,-0.31504184007644653,-0.810035228729248,78000.0
-1.6199872493743896,0.15257787704467773,0.38710886240005493,-0.03580862283706665,0.20390105247497559,-0.6545184254646301,-0.2718355059623718,1.2914341688156128,0.3246200680732727,-0.4976774752140045,-0.023676767945289612,0.19235274195671082,0.41948744654655457,0.1944834291934967,0.005848705768585205,0.008380725979804993,-0.5203417539596558,-0.5814453959465027,12000.0
0.31307899951934814,0.6301858425140381,-0.22811168432235718,1.3264098167419434,-0.8520796895027161,0.4544231593608856,-0.6143715977668762,-0.293038934469223,0.3788143992424011,0.0017928779125213623,0.5816492438316345,-0.3623836040496826,-0.2630094289779663,0.6102185249328613,-0.1618383228778839,-0.27627676725387573,-0.16249193251132965,0.35676872730255127,14700.0
-0.09286448359489441,0.7667600512504578,-0.4753767251968384,0.13479387760162354,-0.8299720883369446,0.029121071100234985,-0.2281363606452942,0.2881067991256714,0.28989487886428833,0.7527432441711426,-0.8128823637962341,0.04245731234550476,0.26080822944641113,0.4386815130710602,-0.6608030200004578,0.1770247519016266,-0.5665760636329651,-0.47524863481521606,100000.0
-1.3293547630310059,-0.6580225825309753,0.32546260952949524,-0.2512522339820862,-0.7016679644584656,0.3925885856151581,0.2003593146800995,-0.6286479234695435,0.5761003494262695,0.32040584087371826,0.4225383996963501,-0.33711010217666626,0.06560631096363068,-0.2570635676383972,-0.16685903072357178,0.6777316927909851,-0.044491030275821686,0.029933005571365356,30548.0
-0.8451721668243408,-0.907791018486023,-0.07776659727096558,-0.06567329168319702,0.7276663184165955,-0.5744049549102783,-0.43671566247940063,0.27401289343833923,0.3189481198787689,0.055201247334480286,-0.2400878518819809,-0.3308272957801819,0.46194201707839966,0.7295370101928711,0.3310072422027588,0.23822736740112305,0.35825711488723755,-0.13658292591571808,9520.0
-0.8301720023155212,-0.6722301840782166,0.20281752943992615,-0.27299565076828003,0.34990566968917847,-0.6857050061225891,-0.049706220626831055,0.7497483491897583,0.3010362982749939,0.7813307046890259,0.474770724773407,-0.1772288978099823,-0.7255170345306396,0.026878058910369873,0.3501054644584656,-0.2986757755279541,0.02946053445339203,0.18261714279651642,7800.0
0.02095896005630493,-0.8617217540740967,0.10835212469100952,0.06261038780212402,-0.26360681653022766,-0.672366738319397,-0.19993609189987183,1.0392194986343384,-0.15099257230758667,-0.3331778943538666,0.015249818563461304,0.2031901776790619,-0.003977388143539429,-0.33787602186203003,0.34431177377700806,-0.06209610402584076,0.11057150363922119,0.40111249685287476,25200.0
-1.6279516220092773,-0.18717151880264282,-0.2586166262626648,-0.006291002035140991,0.2477792501449585,-0.6777898073196411,-0.2674264907836914,0.22384686768054962,-0.632313072681427,-0.4425661861896515,-0.3122585415840149,-0.208763986825943,0.3821161091327667,0.544497013092041,-0.09076237678527832,0.283729612827301,-0.5717303156852722,-0.34541055560112,6500.0
-0.4604015350341797,-0.17987138032913208,0.8168195486068726,-0.09064370393753052,-0.5591539144515991,0.8676048517227173,0.8160773515701294,0.530358076095581,0.4750351309776306,-0.02829153835773468,0.14919264614582062,0.2184092104434967,0.19018858671188354,0.378011018037796,-0.1756521463394165,-0.22222097218036652,-0.007287174463272095,-0.00659039244055748,30000.0
-1.2130968570709229,0.45341628789901733,0.1141875684261322,0.756934404373169,-0.25437527894973755,-0.028433382511138916,1.363206386566162,0.7343289852142334,-0.31780070066452026,0.1062064915895462,0.0906687006354332,0.02257975935935974,0.061009690165519714,0.0037345290184020996,-0.013201892375946045,-0.39751291275024414,0.07683239877223969,0.03606066852807999,11800.0
-0.7131428122520447,0.3039557635784149,-0.4553801417350769,1.3292033672332764,-1.0566905736923218,0.058372825384140015,-0.7058609127998352,0.6068320274353027,-0.8036206364631653,0.026088565587997437,-0.06242004781961441,0.26173970103263855,0.06317074596881866,0.5538690090179443,-0.04184079170227051,0.2714986801147461,0.23358023166656494,0.5337074995040894,18000.0
-0.6172879934310913,0.35035717487335205,1.2099480628967285,-0.5386163592338562,-0.9308423399925232,0.06196698546409607,-0.13985508680343628,0.38069888949394226,-0.5463318228721619,-0.6077275276184082,-0.21589665114879608,0.3366807997226715,0.12716005742549896,0.4250847399234772,0.42892879247665405,0.11513346433639526,0.13981354236602783,0.55024254322052,16800.0
-0.623349666595459,0.29139581322669983,-0.27175623178482056,0.1670568287372589,1.3143305778503418,-0.007313340902328491,0.5903953313827515,-0.5909870862960815,-0.5280546545982361,-0.07543855905532837,-0.044220685958862305,-0.08861875534057617,-0.24657130241394043,-0.486026793718338,-0.003688514232635498,-0.1438167244195938,-0.2537253499031067,0.2579474449157715,22400.0
-0.24650335311889648,0.6335031986236572,0.4131389260292053,-0.13119196891784668,-0.9520267844200134,0.4176991283893585,0.2112983614206314,0.09656049311161041,0.031402766704559326,-0.315630167722702,0.8669952750205994,0.273116797208786,-0.887100338935852,0.6511975526809692,-0.9679111242294312,1.013844609260559,-0.2681486904621124,-0.3121517598628998,23800.0
-1.5700342655181885,0.4510878920555115,0.24868935346603394,0.5166854858398438,-0.041443832218647,-0.30611154437065125,0.3730981945991516,-0.834729790687561,0.25657564401626587,-0.14287355542182922,0.308602511882782,-0.4501461088657379,0.09515143930912018,-0.979900598526001,0.15617036819458008,0.01769481599330902,-0.35353296995162964,0.15981391072273254,14000.0
-1.645461082458496,0.03946608304977417,0.2958943247795105,0.4809046983718872,0.12604066729545593,-0.46345943212509155,-0.3220716714859009,-0.4963529407978058,-0.5388190150260925,-0.6386090517044067,-0.30353230237960815,-0.392780065536499,0.14062747359275818,0.35822170972824097,-0.3302140235900879,-0.23195238411426544,-0.19370807707309723,0.4438634216785431,8400.0
-1.5569491386413574,0.23534634709358215,0.41011080145835876,-0.09229344129562378,-0.22637230157852173,0.3196044862270355,-0.9680511355400085,-0.2104181945323944,-0.47097843885421753,-0.5000349283218384,-0.30593204498291016,0.416827529668808,0.05287143588066101,0.9680233001708984,0.871601402759552,-0.07285541296005249,0.5223055481910706,0.029658999294042587,11000.0
-0.38486430048942566,-0.8870725631713867,-0.25244927406311035,-0.5799294114112854,0.6718048453330994,0.6468669176101685,0.4355960190296173,-0.3683960735797882,-0.21731775999069214,0.44935154914855957,-0.07663571089506149,-0.054706722497940063,-0.18666359782218933,0.19134879112243652,-0.23277732729911804,0.5839489698410034,0.19305384159088135,0.11052347719669342,11000.0
-0.7983449101448059,0.2654534876346588,-0.37027138471603394,-0.052740275859832764,0.47603529691696167,-1.1419405937194824,0.2170199751853943,0.36472928524017334,-0.9256319403648376,-0.25840744376182556,-0.14518402516841888,-0.22218307852745056,0.027149006724357605,0.18295246362686157,0.06889587640762329,-0.09301942586898804,0.06436260044574738,-0.08857357501983643,16250.0
-1.0358591079711914,-0.07564204931259155,-0.35475343465805054,0.10192996263504028,0.3536415100097656,-0.7334103584289551,-0.4782007336616516,1.0783593654632568,-0.3678990602493286,0.4092252552509308,-0.15855930745601654,-0.24671190977096558,0.27958017587661743,0.06542599201202393,-0.2714560031890869,-0.017607733607292175,-0.47236335277557373,0.7878081202507019,5000.0
0.07415713369846344,0.4899912476539612,-0.5517479777336121,0.26041221618652344,-1.1644446849822998,-0.41449904441833496,1.0275518894195557,-0.4164806306362152,0.3036763072013855,-0.4458443820476532,-0.128428116440773,0.40006765723228455,0.11006221175193787,0.016627222299575806,-0.25152501463890076,-0.2870787978172302,-0.051801860332489014,0.011290472000837326,18000.0
-1.0990254878997803,0.4478571116924286,-0.9593212008476257,0.05010807514190674,0.9344798922538757,0.08355769515037537,0.3275182843208313,-0.034873753786087036,-0.9061965346336365,0.33960628509521484,-0.12901128828525543,-0.038854390382766724,-0.3632277250289917,-0.1527765840291977,0.19631898403167725,-0.5705952644348145,0.3454074263572693,-0.4499821066856384,18900.0
-0.7317038178443909,-0.7716543674468994,0.015196889638900757,-0.6191278100013733,0.11727563291788101,-0.06458082795143127,-0.1615709662437439,-0.5572078227996826,-0.6242945790290833,0.638159990310669,0.06936534494161606,-0.12114149332046509,-0.3505309224128723,-0.5996067523956299,0.3583536148071289,0.7405251860618591,-0.2851153612136841,0.014772798866033554,16000.0
0.09131312370300293,-0.9284536838531494,-0.7863591313362122,-0.6817739605903625,-0.009232200682163239,-0.1877616047859192,-0.06599012017250061,-0.6755050420761108,0.384911447763443,-0.05969008803367615,-0.4594570994377136,0.2853744924068451,-0.09346604347229004,0.07064014673233032,0.09777003526687622,-0.11277630925178528,-0.19645380973815918,0.023068677634000778,11200.0
